HouseWeb,Address,Price,PropertyType,Bedroom,BedroomPlus,Bathroom,SquareFootage,Style,DatePosted,BuildingAge,City,Region,HouseAddress,Lat_Long
https://www.zolo.ca/markham-real-estate/7-harvest-field-road,"7 Harvest Field Road, Markham, Cornell",1680000,Link,4,,4,,2-Storey,2024-01-03,5,markham,york region,"7 harvest field road, markham","(43.88739369524987, -79.22113424130768)"
https://www.zolo.ca/markham-real-estate/79-cornell-centre-boulevard,"79 Cornell Centre Boulevard, Markham, Cornell",1188888,Att/Row/Twnhouse,3,,3,,3-Storey,2024-01-03,0,markham,york region,"79 cornell centre boulevard, markham","(43.88288662018388, -79.2228210155027)"
https://www.zolo.ca/markham-real-estate/278-buchanan-drive/907e,"907E - 278 Buchanan Drive, Markham, Unionville",858000,Condo Apt,2,,2,700-799,Apartment,2024-01-03,5,markham,york region,"278 buchanan drive/907e, markham","(43.85857231163354, -79.32517939215766)"
https://www.zolo.ca/markham-real-estate/540-bur-oak-avenue/606,"606 - 540 Bur Oak Avenue, Markham, Berczy",609900,Condo Apt,1,1,1,500-599,Apartment,2024-01-03,10,markham,york region,"540 bur oak avenue/606, markham","(43.89477090160119, -79.29285223562869)"
https://www.zolo.ca/markham-real-estate/250-church-street,"250 Church Street, Markham Old Markham, Village",4740000,Detached,6,,6,,2-Storey,2024-01-03,5,markham,york region,"250 church street, markham","(43.88417848101079, -79.23721911350135)"
https://www.zolo.ca/markham-real-estate/8323-kennedy-road/1122,"1122 - 8323 Kennedy Road, Markham, Unionville",669000,Condo Apt,1,1,1,600-699,Apartment,2024-01-03,0,markham,york region,"8323 kennedy road/1122, markham","(43.85618380450467, -79.30455622230869)"
https://www.zolo.ca/markham-real-estate/10-rouge-valley-drive-west/509,"509 - 10 Rouge Valley Drive WMarkham, Unionville",735000,Condo Apt,1,1,2,500-599,Apartment,2024-01-03,0,markham,york region,"10 rouge valley drive west/509, markham","(43.849209600058, -79.3309391007437)"
https://www.zolo.ca/markham-real-estate/39-new-delhi-drive/209,"209 - 39 New Delhi Drive, Markham, Cedarwood",499999,Condo Apt,2,1,2,1200-1399,Apartment,2024-01-02,5,markham,york region,"39 new delhi drive/209, markham","(43.84815930568061, -79.25120792316795)"
https://www.zolo.ca/markham-real-estate/21-hammok-crescent,"21 Hammok Crescent, Markham Bayview, Glen",6780000,Detached,5,1,7,5000+,2-Storey,2024-01-02,5,markham,york region,"21 hammok crescent, markham","(43.80836919593082, -79.38753748284073)"
https://www.zolo.ca/markham-real-estate/39-new-delhi-drive/210,"210 - 39 New Delhi Drive, Markham, Cedarwood",499999,Condo Apt,2,1,2,1200-1399,Apartment,2024-01-02,5,markham,york region,"39 new delhi drive/210, markham","(43.84815930568061, -79.25120792316795)"
https://www.zolo.ca/markham-real-estate/122-tamarack-drive,"122 Tamarack Drive, Markham Aileen-willowbrook",1139000,Semi-Detached,3,,3,1100-1500,2-Storey,2024-01-02,50,markham,york region,"122 tamarack drive, markham","(43.82628769326317, -79.40136452177603)"
https://www.zolo.ca/markham-real-estate/1709-bur-oak-avenue/gv9,"Gv9 - 1709 Bur Oak Avenue, Markham, Wismer",789000,Condo Apt,2,,2,900-999,Apartment,2024-01-02,5,markham,york region,"1709 bur oak avenue/gv9, markham","(43.89975939127606, -79.26691703464226)"
https://www.zolo.ca/markham-real-estate/39-roy-rainey-avenue,"39 Roy Rainey Avenue, Markham, Wismer",1639900,Detached,4,2,4,,2-Storey,2024-01-02,0,markham,york region,"39 roy rainey avenue, markham","(43.889505809121545, -79.28058012355146)"
https://www.zolo.ca/markham-real-estate/15-victoria-street,"15 Victoria Street, Markham Victoria, Square",1998000,Detached,4,,3,2000-2500,2-Storey,2024-01-02,0,markham,york region,"15 victoria street, markham","(43.903328908562344, -79.36989927635058)"
https://www.zolo.ca/markham-real-estate/36-pennock-crescent,"36 Pennock Crescent, Markham, Unionville",2500000,Detached,4,,4,2500-3000,2-Storey,2024-01-01,0,markham,york region,"36 pennock crescent, markham","(43.87299848900781, -79.3208800625619)"
https://www.zolo.ca/markham-real-estate/10-sissons-way,"10 Sissons Way, Markham Cedar, Grove",1250000,Att/Row/Twnhouse,3,1,3,1500-2000,3-Storey,2023-12-30,0,markham,york region,"10 sissons way, markham","(43.8695933827523, -79.2133290130707)"
https://www.zolo.ca/markham-real-estate/1818-donald-cousens-parkway,"1818 Donald Cousens Parkway, Markham, Cornell",1799000,Att/Row/Twnhouse,4,,4,2000-2500,3-Storey,2023-12-29,0,markham,york region,"1818 donald cousens parkway, markham","(43.88816390833267, -79.21436392665578)"
https://www.zolo.ca/markham-real-estate/7167-yonge-street/621,"621 - 7167 Yonge Street, Markham, Grandview",819000,Condo Apt,2,,2,800-899,Apartment,2023-12-28,0,markham,york region,"7167 yonge street/621, markham","(43.80270499913149, -79.41929039518315)"
https://www.zolo.ca/markham-real-estate/27-rock-garden-street,"27 Rock Garden Street, Markham, Cornell",1366000,Semi-Detached,3,1,3,2000-2500,3-Storey,2023-12-28,0,markham,york region,"27 rock garden street, markham","(43.89459819248626, -79.22005146705548)"
https://www.zolo.ca/markham-real-estate/4600-steeles-avenue/508,"508 - 4600 Steeles Avenue, Markham Milliken Mills, East",569000,Condo Apt,1,,1,600-699,Apartment,2023-12-27,15,markham,york region,"4600 steeles avenue/508, markham","(28.96333924304133, -96.06388966167155)"
https://www.zolo.ca/markham-real-estate/50-clegg-road/lph1,"Lph1 - 50 Clegg Road, Markham, Unionville",768000,Condo Apt,2,,2,800-899,Apartment,2023-12-22,0,markham,york region,"50 clegg road/lph1, markham","(43.85233299054781, -79.33917851156517)"
https://www.zolo.ca/markham-real-estate/85-the-boardwalk-way/120,"120 - 85 The Boardwalk Way, Markham, Greensborough",799800,Condo Apt,2,,2,1200-1399,Apartment,2023-12-22,0,markham,york region,"85 the boardwalk way/120, markham","(43.89793087909834, -79.2470815960537)"
https://www.zolo.ca/markham-real-estate/81-livante-court,"81 Livante Court, Markham Victoria, Square",2320000,Detached,5,1,4,3000-3500,2-Storey,2023-12-21,0,markham,york region,"81 livante court, markham","(43.90916920914742, -79.3754702244771)"
https://www.zolo.ca/markham-real-estate/68-noble-street,"68 Noble Street, Markham Milliken Mills, East",1,Vacant Land,,,0,,,2023-12-21,0,markham,york region,"68 noble street, markham","(43.840144907049904, -79.29774156738898)"
https://www.zolo.ca/markham-real-estate/290-main-street,"290 Main Street, Markham, Unionville",4488000,Detached,5,,7,3500-5000,2-Storey,2023-12-19,50,markham,york region,"290 main street, markham","(43.87359792081341, -79.31321992506889)"
https://www.zolo.ca/markham-real-estate/9078-woodbine-ave,"9078Woodbine Ave, Markham, Buttonville",,Att/Row/Twnhouse,3,,3,2000-2500,3-Storey,2024-01-26,0,markham,york region,"9078 woodbine ave, markham","(43.86348808829834, -79.3620206226418)"
https://www.zolo.ca/markham-real-estate/85-the-boardwalk-way/213,"213 - 85 The Boardwalk Way, Markham, Greensborough",838000,Condo Apt,2,,2,1400-1599,Apartment,2023-12-18,0,markham,york region,"85 the boardwalk way/213, markham","(43.89793087909834, -79.2470815960537)"
https://www.zolo.ca/markham-real-estate/6-villa-ada-drive/911,"9&11 - 6 Villa Ada Drive, Markham Box, Grove",1699000,Att/Row/Twnhouse,4,,7,3500-5000,3-Storey,2023-12-18,0,markham,york region,"6 villa ada drive/911, markham","(43.87138388299914, -79.22147119381533)"
https://www.zolo.ca/markham-real-estate/755-cornell-rouge-boulevard,"755 Cornell Rouge Boulevard, Markham, Cornell",950000,Att/Row/Twnhouse,2,1,3,,2-Storey,2023-12-18,0,markham,york region,"755 cornell rouge boulevard, markham","(43.897424905513134, -79.21983010099261)"
https://www.zolo.ca/markham-real-estate/2-chelsea-road,"2 Chelsea Road, Markham German, Mills",1349000,Detached,3,,2,,2-Storey,2023-12-15,50,markham,york region,"2 chelsea road, markham","(43.818037302148554, -79.36127060994565)"
https://www.zolo.ca/markham-real-estate/5-st-moritz-way/11,"11 - 5 St Moritz Way, Markham, Unionville",1098000,Condo Townhouse,3,,3,2000-2249,3-Storey,2023-12-15,0,markham,york region,"5 st moritz way/11, markham","(43.85524867747688, -79.34528380601913)"
https://www.zolo.ca/markham-real-estate/100-anna-russell-way/213,"213 - 100 Anna Russell Way, Markham, Unionville",419000,Leasehold Condo,1,1,1,700-799,Apartment,2023-12-15,0,markham,york region,"100 anna russell way/213, markham","(43.86274381720588, -79.31356710349841)"
https://www.zolo.ca/markham-real-estate/62-suncrest-boulevard/105,"105 - 62 Suncrest Boulevard, Markham Commerce, Valley",635000,Condo Apt,1,1,1,700-799,Apartment,2023-12-15,0,markham,york region,"62 suncrest boulevard/105, markham","(43.84154108066184, -79.39282679902055)"
https://www.zolo.ca/markham-real-estate/25-chumleigh-crescent,"25 Chumleigh Crescent, Markham German, Mills",1588000,Link,3,1,3,,Backsplit 4,2023-12-15,0,markham,york region,"25 chumleigh crescent, markham","(43.816407482985596, -79.36220502451165)"
https://www.zolo.ca/markham-real-estate/7171-yonge-street/lph307,"Lph307 - 7171 Yonge Street, Markham, Thornhill",1275000,Condo Apt,3,,2,1200-1399,Apartment,2023-12-14,0,markham,york region,"7171 yonge street/lph307, markham","(43.80311520947288, -79.42083702395709)"
https://www.zolo.ca/markham-real-estate/2-alpen-way/25,"25 - 2 Alpen Way, Markham, Unionville",988000,Condo Townhouse,3,1,3,1600-1799,3-Storey,2023-12-14,0,markham,york region,"2 alpen way/25, markham","(43.8553350110796, -79.3449315984477)"
https://www.zolo.ca/markham-real-estate/12-gandhi-lane/208,"208 - 12 Gandhi Lane, Markham Commerce, Valley",799900,Condo Apt,1,1,2,800-899,Apartment,2023-12-13,0,markham,york region,"12 gandhi lane/208, markham","(43.840298081121674, -79.39643337971279)"
https://www.zolo.ca/markham-real-estate/3944-19th-avenue,"3944 19th Avenue, Markham Rural, Markham",6099900,Detached,4,1,4,,Bungalow-Raised,2023-12-13,0,markham,york region,"3944 19th avenue, markham","(43.93009521715814, -79.34608788199075)"
https://www.zolo.ca/markham-real-estate/9500-markham-road/1102,"1102 - 9500 Markham Road, Markham, Wismer",768000,Condo Apt,2,0,2,800-899,Apartment,2023-12-13,10,markham,york region,"9500 markham road/1102, markham","(43.89636740269901, -79.265641392798)"
https://www.zolo.ca/markham-real-estate/55-lindcrest-manor/1008,"1008-55Lindcrest Manor, Markham, Cornell",,Condo Townhouse,3,1,3,1600-1799,Stacked Townhse,2024-01-31,0,markham,york region,"55 lindcrest manor/1008, markham","(43.877862465511015, -79.23242717945595)"
https://www.zolo.ca/markham-real-estate/7825-bayview-avenue-west/1408,1408 - 7825 Bayview Avenue WMarkham Aileen-willowbrook,2250000,Condo Apt,3,,4,2750-2999,Apartment,2023-12-12,50,markham,york region,"7825 bayview avenue west/1408, markham","(43.82251789040049, -79.3985646308393)"
https://www.zolo.ca/markham-real-estate/8-hughson-drive,"8 Hughson Drive, Markham, Buttonville",4388000,Detached,4,1,6,5000+,2-Storey,2023-12-12,5,markham,york region,"8 hughson drive, markham","(43.8535070856351, -79.35716289065647)"
https://www.zolo.ca/markham-real-estate/7-mackenzies-stand-avenue,"7 Mackenzie's Stand Avenue, Markham, Unionville",1650000,Att/Row/Twnhouse,4,,3,3000-3500,3-Storey,2023-12-12,15,markham,york region,"7 mackenzies stand avenue, markham","(43.8507231203144, -79.32678008420709)"
https://www.zolo.ca/markham-real-estate/7161-yonge-street/1026,"1026 - 7161 Yonge Street, Markham, Grandview",749000,Condo Apt,2,1,2,800-899,Apartment,2023-12-12,0,markham,york region,"7161 yonge street/1026, markham","(43.80214500418032, -79.4206681286081)"
https://www.zolo.ca/markham-real-estate/10a-hughson-drive,"10 Hughson Drive, Markham, Unionville",3999000,Detached,5,,8,,3-Storey,2023-12-11,0,markham,york region,"10a hughson drive, markham","(43.85363650222013, -79.35675469197182)"
https://www.zolo.ca/markham-real-estate/38-cedarland-drive/c203,"C203 - 38 Cedarland Drive, Markham, Unionville",819900,Condo Apt,2,1,2,1000-1199,Apartment,2023-12-11,0,markham,york region,"38 cedarland drive/c203, markham","(43.85188531309919, -79.33629396340638)"
https://www.zolo.ca/markham-real-estate/15-laureleaf-road,"15 Laureleaf Road, Markham Bayview, Glen",3588000,Detached,4,,5,,2-Storey,2023-12-11,0,markham,york region,"15 laureleaf road, markham","(43.808149883434254, -79.38616000087288)"
https://www.zolo.ca/markham-real-estate/7165-yonge-street/910,"910 - 7165 Yonge Street, Markham, Thornhill",598000,Condo Apt,1,,1,500-599,Apartment,2023-12-10,0,markham,york region,"7165 yonge street/910, markham","(43.80258970605331, -79.41980043399138)"
https://www.zolo.ca/markham-real-estate/88-stauffer-crescent,"88 Stauffer Crescent, Markham, Cornell",1300000,Att/Row/Twnhouse,4,,4,2000-2500,3-Storey,2023-12-09,0,markham,york region,"88 stauffer crescent, markham","(43.88387495233681, -79.21652735531242)"
https://www.zolo.ca/markham-real-estate/2058-donald-cousens-parkway,"2058 Donald Cousens Parkway, Markham, Cornell",1399000,Att/Row/Twnhouse,4,,4,2000-2500,3-Storey,2023-12-09,5,markham,york region,"2058 donald cousens parkway, markham","(43.89616728476071, -79.21434808485878)"
https://www.zolo.ca/markham-real-estate/82-morning-dove-drive,"82 Morning Dove Drive, Markham, Cornell",1325000,Detached,3,1,4,,2-Storey,2023-12-08,0,markham,york region,"82 morning dove drive, markham","(43.896704397116196, -79.23361690679268)"
https://www.zolo.ca/markham-real-estate/85-the-boardwalk-way/122,"122 - 85 The Boardwalk Way, Markham, Greensborough",859000,Condo Apt,2,,2,1400-1599,Apartment,2023-12-07,0,markham,york region,"85 the boardwalk way/122, markham","(43.89793087909834, -79.2470815960537)"
https://www.zolo.ca/markham-real-estate/27-jonquil-crescent,"27 Jonquil Crescent, Markham, Bullock",1798000,Detached,5,4,3,,2-Storey,2023-12-06,0,markham,york region,"27 jonquil crescent, markham","(43.87530460202848, -79.26699632744631)"
https://www.zolo.ca/markham-real-estate/8323-kennedy-road/1021,"1021 - 8323 Kennedy Road, Markham Village Green-south, Unionville",880000,Condo Apt,2,1,2,800-899,Apartment,2023-12-06,0,markham,york region,"8323 kennedy road/1021, markham","(43.85618380450467, -79.30455622230869)"
https://www.zolo.ca/markham-real-estate/18-old-english-lane,"18 Old English Lane, Markham Bayview, Glen",5880000,Detached,5,1,5,,2-Storey,2023-12-06,0,markham,york region,"18 old english lane, markham","(43.806575803927416, -79.39429581137108)"
https://www.zolo.ca/markham-real-estate/16-noble-street,"16 Noble Street, Markham Milliken Mills, East",3788888,Detached,5,2,6,5000+,2-Storey,2023-12-06,0,markham,york region,"16 noble street, markham","(43.84374510210182, -79.29891017232971)"
https://www.zolo.ca/markham-real-estate/33-cox-boulevard/1519,"1519 - 33 Cox Boulevard, Markham, Unionville",899000,Condo Apt,2,1,2,900-999,Apartment,2023-12-05,30,markham,york region,"33 cox boulevard/1519, markham","(43.854774219847656, -79.34059723249665)"
https://www.zolo.ca/markham-real-estate/7171-yonge-street/1101,"1101 - 7171 Yonge Street, Markham, Grandview",798000,Condo Apt,2,,2,800-899,Apartment,2023-12-05,5,markham,york region,"7171 yonge street/1101, markham","(43.80311520947288, -79.42083702395709)"
https://www.zolo.ca/markham-real-estate/28-emery-hill-boulevard,"28 Emery Hill Boulevard, Markham, Berczy",2088000,Detached,4,1,4,3000-3500,2-Storey,2023-12-05,0,markham,york region,"28 emery hill boulevard, markham","(43.8917548832911, -79.30031246473096)"
https://www.zolo.ca/markham-real-estate/278-buchanan-drive/817,"817 - 278 Buchanan Drive, Markham, Unionville",949000,Condo Apt,3,,2,1000-1199,Apartment,2023-12-04,5,markham,york region,"278 buchanan drive/817, markham","(43.85857231163354, -79.32517939215766)"
https://www.zolo.ca/markham-real-estate/9535-ninth-line,"9535 Ninth Line, Markham, Cornell",1368000,Att/Row/Twnhouse,3,1,4,,2-Storey,2023-12-04,0,markham,york region,"9535 ninth line, markham","(43.90439328453709, -79.24022503161814)"
https://www.zolo.ca/markham-real-estate/645-carlton-road,"645 Carlton Road, Markham, Markville",1990000,Detached,4,,5,2500-3000,2-Storey,2023-12-02,0,markham,york region,"645 carlton road, markham","(43.874578393937355, -79.29502876442626)"
https://www.zolo.ca/markham-real-estate/44-peter-street,"44 Peter Street, Markham Old Markham, Village",1350000,Detached,3,4,2,,Bungalow,2023-12-01,0,markham,york region,"44 peter street, markham","(43.88740991423251, -79.26466339233548)"
https://www.zolo.ca/markham-real-estate/89-south-town-centre-boulevard/303,"303 - 89 South Town Centre Boulevard, Markham, Unionville",938888,Condo Apt,2,1,2,900-999,Apartment,2023-11-30,0,markham,york region,"89 south town centre boulevard/303, markham","(43.852180607548064, -79.33731923780279)"
https://www.zolo.ca/markham-real-estate/111-upper-duke-crescent/513,"513 - 111 Upper Duke Crescent, Markham, Unionville",669000,Condo Apt,1,1,2,600-699,Multi-Level,2023-11-30,15,markham,york region,"111 upper duke crescent/513, markham","(43.85168129757591, -79.32666910780904)"
https://www.zolo.ca/markham-real-estate/37-galleria-parkway/108,"108 - 37 Galleria Parkway, Markham Commerce, Valley",639000,Condo Apt,1,,1,600-699,Apartment,2023-11-30,0,markham,york region,"37 galleria parkway/108, markham","(43.8393627916646, -79.39388166153519)"
https://www.zolo.ca/markham-real-estate/223-beaverbrae-drive,"223 Beaverbrae Drive, Markham Victoria, Square",1799000,Detached,4,,3,2500-3000,2-Storey,2024-01-29,0,markham,york region,"223 beaverbrae drive, markham","(43.90076111252455, -79.36547706805425)"
https://www.zolo.ca/markham-real-estate/38-gandhi-lane/2306,"2306 - 38 Gandhi Lane, Markham Commerce, Valley",1088000,Condo Apt,2,1,2,1000-1199,Apartment,2023-11-28,0,markham,york region,"38 gandhi lane/2306, markham","(43.840298081121674, -79.39643337971279)"
https://www.zolo.ca/markham-real-estate/10-yorkton-boulevard,"10 Yorkton Boulevard, Markham Angus, Glen",2995000,Detached,4,1,3,3000-3500,2-Storey,2023-11-27,99,markham,york region,"10 yorkton boulevard, markham","(43.87965749198554, -79.31803147276771)"
https://www.zolo.ca/markham-real-estate/77-morgan-avenue,"77 Morgan Avenue, Markham, Thornhill",1399000,Detached,3,,2,,Bungalow,2023-11-27,0,markham,york region,"77 morgan avenue, markham","(43.8075836020557, -79.41510053324285)"
https://www.zolo.ca/markham-real-estate/72-royal-orchard-boulevard,"72 Royal Orchard Boulevard, Markham Royal, Orchard",3799000,Detached,4,1,4,2500-3000,2-Storey,2023-11-24,30,markham,york region,"72 royal orchard boulevard, markham","(43.82391838069256, -79.4187377763068)"
https://www.zolo.ca/markham-real-estate/25-alcaine-court,"25 Alcaine Court, Markham, Thornhill",2680000,Detached,5,,4,,2-Storey,2023-11-24,0,markham,york region,"25 alcaine court, markham","(43.81255289717231, -79.42032002816923)"
https://www.zolo.ca/markham-real-estate/117-luzon-avenue,"117 Luzon Avenue, Markham Box, Grove",1258000,Store W/Apt/Office,,,,,,2023-11-23,5,markham,york region,"117 luzon avenue, markham","(43.87144670536344, -79.218891411656)"
https://www.zolo.ca/markham-real-estate/7325-markham-road/333,"333 - 7325 Markham Road, Markham, Cedarwood",888800,Condo Apt,2,1,2,1000-1199,Apartment,2023-11-23,10,markham,york region,"7325 markham road/333, markham","(43.84764658466338, -79.2522794656699)"
https://www.zolo.ca/markham-real-estate/4-hawkweed-manor,"4 Hawkweed Manor, Markham Box, Grove",1800205,Detached,4,2,4,2500-3000,2-Storey,2023-11-23,30,markham,york region,"4 hawkweed manor, markham","(43.864781793143976, -79.2217400852692)"
https://www.zolo.ca/markham-real-estate/373-mingay-avenue,"373 Mingay Avenue, Markham, Wismer",1418000,Semi-Detached,3,,3,2000-2500,2-Storey,2023-11-23,15,markham,york region,"373 mingay avenue, markham","(43.90683510057016, -79.27753606777523)"
https://www.zolo.ca/markham-real-estate/9700-ninth-line/103,"103 - 9700 Ninth Line, Markham, Greensborough",549900,Comm Element Condo,1,,1,600-699,Apartment,2023-11-23,5,markham,york region,"9700 ninth line/103, markham","(43.9081257041116, -79.24320840241536)"
https://www.zolo.ca/markham-real-estate/33-albert-firman-lane,"33 Albert Firman Lane, Markham, Cachet",1499990,Att/Row/Twnhouse,4,,4,2000-2500,3-Storey,2023-11-22,0,markham,york region,"33 albert firman lane, markham","(43.871962401956296, -79.36886427894648)"
https://www.zolo.ca/markham-real-estate/35-albert-firman-lane,"35 Albert Firman Lane, Markham, Cachet",1449990,Att/Row/Twnhouse,4,,4,2000-2500,3-Storey,2023-11-22,0,markham,york region,"35 albert firman lane, markham","(43.87199169670791, -79.36891616292714)"
https://www.zolo.ca/markham-real-estate/8-rouge-valley-drive-west/1016,"1016 - 8 Rouge Valley Drive WMarkham, Unionville",795000,Condo Apt,1,1,2,600-699,Apartment,2023-11-22,5,markham,york region,"8 rouge valley drive west/1016, markham","(43.84940049790285, -79.33019529065592)"
