HouseWeb,Address,Price,PropertyType,Bedroom,BedroomPlus,Bathroom,SquareFootage,Style,Age,Community,DatePosted
https://www.zolo.ca/newmarket-real-estate/593-watson-avenue,"593 Watson Avenue, Newmarket Huron Heights-leslie, Valley",850000,Detached,1,,1,,Bungalow,,,2024-01-17
https://www.zolo.ca/newmarket-real-estate/589-watson-avenue,"589 Watson Avenue, Newmarket Huron Heights-leslie, Valley",1075000,Detached,3,1,3,1500-2000,2-Storey,,,2024-01-17
https://www.zolo.ca/newmarket-real-estate/211-vermont-avenue,"211 Vermont Avenue, Newmarket Summerhill, Estates",1249000,Att/Row/Twnhouse,4,,7,2500-3000,3-Storey,0-5,,2024-01-17
https://www.zolo.ca/newmarket-real-estate/14-lytham-green-circle/7,"7 - 14 Lytham Green Circle, Newmarket Glenway, Estates",799990,Condo Townhouse,2,,2,1200-1399,Stacked Townhse,New,,2024-01-17
https://www.zolo.ca/newmarket-real-estate/209-karl-rose-trail,"209 Karl Rose Trail, Newmarket Woodland, Hill",1580000,Detached,4,,4,3000-3500,2-Storey,,,2024-01-17
https://www.zolo.ca/newmarket-real-estate/83-allure-street,"83 Allure Street, Newmarket Woodland, Hill",1080000,Att/Row/Twnhouse,4,,3,1500-2000,3-Storey,0-5,,2024-01-16
https://www.zolo.ca/newmarket-real-estate/789-shanahan-boulevard,"789 Shanahan Boulevard, Newmarket, Armitage",1688000,Detached,4,2,5,3000-3500,2-Storey,,,2024-01-16
https://www.zolo.ca/newmarket-real-estate/547-new-england-court,"547 New England Court, Newmarket Summerhill, Estates",,Semi-Detached,3,,4,2000-2500,3-Storey,New,,2024-01-15
https://www.zolo.ca/newmarket-real-estate/571-new-england-court,"571 New England Court, Newmarket Summerhill, Estates",1549990,Detached,4,,5,,3-Storey,New,,2024-01-15
https://www.zolo.ca/newmarket-real-estate/15-lytham-green-c-circle/63,"63 - 15 Lytham Green C Circle, Newmarket Glenway, Estates",729900,Condo Townhouse,2,,2,900-999,2-Storey,New,,2024-01-15
https://www.zolo.ca/newmarket-real-estate/1088-warby-trail,"1088 Warby Trail, Newmarket Stonehaven-wyndham",1398000,Detached,3,,3,2000-2500,2-Storey,6-15,,2024-01-15
https://www.zolo.ca/newmarket-real-estate/141-thoms-crescent-north,"141 Thoms Crescent NNewmarket Central, Newmarket",973000,Detached,4,,2,,2-Storey,,,2024-01-11
https://www.zolo.ca/newmarket-real-estate/1080-broughton-lane,"1080 Broughton Lane, Newmarket Stonehaven-wyndham",1488000,Detached,2,1,3,1500-2000,Bungalow,16-30,,2024-01-11
https://www.zolo.ca/newmarket-real-estate/125-gordon-circle,"125 Gordon Circle, Newmarket Gorham-college, Manor",899900,Att/Row/Twnhouse,3,,3,,2-Storey,0-5,,2024-01-10
https://www.zolo.ca/newmarket-real-estate/312-clay-stones-street,"312 Clay Stones Street, Newmarket Glenway, Estates",975000,Att/Row/Twnhouse,4,0,4,1500-2000,3-Storey,6-15,,2024-01-10
https://www.zolo.ca/newmarket-real-estate/85-foxtail-ridge,"85 Foxtail Ridge, Newmarket, Armitage",1499999,Detached,4,,3,2500-3000,2-Storey,,,2024-01-10
https://www.zolo.ca/newmarket-real-estate/969-srigley-street,"969 Srigley Street, Newmarket Gorham-college, Manor",1538000,Detached,1,3,3,,Bungalow,,,2024-01-10
https://www.zolo.ca/newmarket-real-estate/218-appleton-court,"218 Appleton Court, Newmarket Central, Newmarket",980000,Att/Row/Twnhouse,2,1,4,1500-2000,2-Storey,6-15,,2024-01-10
https://www.zolo.ca/newmarket-real-estate/127-crossland-gate,"127 Crossland Gate, Newmarket Glenway, Estates",1529000,Detached,4,1,4,,2-Storey,,,2024-01-10
https://www.zolo.ca/newmarket-real-estate/122-maguire-road,"122 Maguire Road, Newmarket Glenway, Estates",,Att/Row/Twnhouse,4,,3,1500-2000,2-Storey,,,2024-01-10
https://www.zolo.ca/newmarket-real-estate/1298-mccron-crescent,"1298 Mccron Crescent, Newmarket Stonehaven-wyndham",1858000,Detached,4,1,4,3000-3500,2-Storey,,,2024-01-09
https://www.zolo.ca/newmarket-real-estate/260-davis-drive/503,"503 - 260 Davis Drive, Newmarket Central, Newmarket",525000,Condo Apt,2,1,1,800-899,Apartment,,,2024-01-09
https://www.zolo.ca/newmarket-real-estate/1033-wildwood-drive,"1033 Wildwood Drive, Newmarket Gorham-college, Manor",1199998,Detached,4,1,3,,Backsplit 3,,,2024-01-09
https://www.zolo.ca/newmarket-real-estate/548-tapestry-lane,"548 Tapestry Lane, Newmarket Stonehaven-wyndham",,Condo Townhouse,2,1,4,2000-2249,2-Storey,,,2024-01-08
https://www.zolo.ca/newmarket-real-estate/250-davis-drive/ph2,"Ph2 - 250 Davis Drive, Newmarket Central, Newmarket",1100000,Condo Apt,3,,2,1800-1999,Apartment,31-50,,2024-01-08
https://www.zolo.ca/newmarket-real-estate/185-deerfield-road/305,"305 - 185 Deerfield Road, Newmarket Central, Newmarket",758000,Condo Apt,2,1,2,800-899,Apartment,New,,2024-01-07
https://www.zolo.ca/newmarket-real-estate/695-srigley-street,"695 Srigley Street, Newmarket Gorham-college, Manor",799000,Commercial/Retail,,,,,,,,2024-01-29
https://www.zolo.ca/newmarket-real-estate/553-carberry-street,"553 Carberry Street, Newmarket Stonehaven-wyndham",1260000,Semi-Detached,3,,3,,2-Storey,16-30,,2024-01-06
https://www.zolo.ca/newmarket-real-estate/59-charles-street/5,"5 - 59 Charles Street, Newmarket Central, Newmarket",1159000,Condo Townhouse,3,,3,1600-1799,2-Storey,New,,2024-01-05
https://www.zolo.ca/newmarket-real-estate/648-gorham-street,"648Gorham Street, Newmarket Gorham-college, Manor",,Detached,4,,4,,2-Storey,,,2024-01-23
https://www.zolo.ca/newmarket-real-estate/1081-far-north-circle,"1081 Far North Circle, Newmarket Stonehaven-wyndham",2799900,Detached,3,2,5,3000-3500,Bungalow,,,2024-01-05
https://www.zolo.ca/newmarket-real-estate/199-harding-park-street,"199 Harding Park Street, Newmarket Glenway, Estates",998000,Att/Row/Twnhouse,4,,4,,3-Storey,,,2024-01-05
https://www.zolo.ca/newmarket-real-estate/579-pearson-street,"579 Pearson Street, Newmarket Gorham-college, Manor",1100000,Detached,3,,3,,2-Storey,100+,,2024-01-03
https://www.zolo.ca/newmarket-real-estate/561-roeder-court,"561 Roeder Court, Newmarket Gorham-college, Manor",1699900,Detached,4,,4,2500-3000,2-Storey,,,2024-01-03
https://www.zolo.ca/newmarket-real-estate/742-lowell-avenue,"742 Lowell Avenue, Newmarket Gorham-college, Manor",888000,Detached,1,2,2,700-1100,Bungalow-Raised,,,2024-01-02
https://www.zolo.ca/newmarket-real-estate/418-eagle-street,"418 Eagle Street, Newmarket Central, Newmarket",924900,Detached,2,,2,1100-1500,1 1/2 Storey,100+,,2024-01-02
https://www.zolo.ca/newmarket-real-estate/699-limpert-terrace,"699 Limpert Terrace, Newmarket Gorham-college, Manor",908800,Condo Townhouse,3,,3,1200-1399,2-Storey,,,2023-12-28
https://www.zolo.ca/newmarket-real-estate/32-hillview-drive-north,32 Hillview Drive NNewmarket Bristol-london,1100000,Semi-Detached,4,,3,,2-Storey,,,2023-12-27
https://www.zolo.ca/newmarket-real-estate/104-fadine-road,"104 Fadine Road, Newmarket Summerhill, Estates",1338000,Detached,4,,4,,2-Storey,,,2023-12-27
https://www.zolo.ca/newmarket-real-estate/19100-dufferin-street,"19100 Dufferin Street,, Newmarket",1249900,,3,,,,Two Story,,,2023-12-22
https://www.zolo.ca/newmarket-real-estate/11-lytham-green-circle/0191,"0191 - 11 Lytham Green Circle, Newmarket Glenway, Estates",649000,Condo Townhouse,1,,1,500-599,Stacked Townhse,,,2023-12-22
https://www.zolo.ca/newmarket-real-estate/399-flanagan-court,"399 Flanagan Court, Newmarket Summerhill, Estates",1299900,Detached,4,1,4,,2-Storey,,,2023-12-21
https://www.zolo.ca/newmarket-real-estate/333-spruce-grove-crescent,"333 Spruce Grove Crescent, Newmarket Woodland, Hill",1195000,Att/Row/Twnhouse,3,1,4,1500-2000,2-Storey,16-30,,2023-12-16
https://www.zolo.ca/newmarket-real-estate/787-foxcroft-boulevard,"787 Foxcroft Boulevard, Newmarket Stonehaven-wyndham",1799900,Detached,3,1,4,2000-2500,Bungalow,16-30,,2023-12-15
https://www.zolo.ca/newmarket-real-estate/540-davis-drive/261,"261 - 540 Davis Drive, Newmarket Central, Newmarket",629999,Condo Townhouse,1,,1,600-699,Apartment,New,,2023-12-14
https://www.zolo.ca/newmarket-real-estate/923-goring-circle,"923 Goring Circle, Newmarket Stonehaven-wyndham",1888000,Detached,5,,6,3500-5000,2 1/2 Storey,,,2023-12-12
https://www.zolo.ca/newmarket-real-estate/15-lytham-green-circle/126,"126 - 15 Lytham Green Circle, Newmarket Glenway, Estates",610000,Condo Townhouse,1,,1,500-599,3-Storey,New,,2023-12-11
https://www.zolo.ca/newmarket-real-estate/168-prospect-street,"168 Prospect Street, Newmarket Central, Newmarket",849900,Detached,3,,1,,2-Storey,,,2023-12-08
https://www.zolo.ca/newmarket-real-estate/33-millard-avenue-east,"33 Millard Avenue ENewmarket Central, Newmarket",1330000,Detached,3,2,4,,Bungalow-Raised,,,2023-12-08
https://www.zolo.ca/newmarket-real-estate/16365-bathurst-street,"16365 Bathurst Street, Newmarket Summerhill, Estates",6780000,Land,,,4,,,,,2023-12-07
https://www.zolo.ca/newmarket-real-estate/15-lytham-green-circle/24,"24 - 15 Lytham Green Circle, Newmarket Glenway, Estates",735000,Condo Townhouse,2,,2,900-999,Stacked Townhse,0-5,,2023-12-05
https://www.zolo.ca/newmarket-real-estate/541-walpole-crescent,"541 Walpole Crescent, Newmarket Stonehaven-wyndham",859900,Att/Row/Twnhouse,3,,2,1100-1500,2-Storey,16-30,,2023-12-04
https://www.zolo.ca/newmarket-real-estate/204-mccaffrey-road,"204Mccaffrey Road, Newmarket Summerhill, Estates",,Detached,4,,3,,2-Storey,,,2024-01-24
https://www.zolo.ca/newmarket-real-estate/911-caribou-valley-circle,"911 Caribou Valley Circle, Newmarket, Armitage",,Condo Townhouse,3,,3,1400-1599,2-Storey,16-30,,2023-12-01
https://www.zolo.ca/newmarket-real-estate/11-13-main-st--east,"11 Main St N/a ENewmarket Central, Newmarket",5888800,Investment,,,,,,,,2023-12-04
https://www.zolo.ca/newmarket-real-estate/432-438-davis-drive,"432 Davis Drive, Newmarket Central, Newmarket",3488800,Land,,,,,,,,2023-12-04
https://www.zolo.ca/newmarket-real-estate/15-lytham-green-circle-east/143,"143 - 15 Lytham Green Circle ENewmarket Glenway, Estates",760000,Condo Townhouse,2,,2,900-999,Stacked Townhse,New,,2023-11-29
https://www.zolo.ca/newmarket-real-estate/137-wesley-street/lt4142,"Lt41&42 - 137 Wesley Street, Newmarket Gorham-college, Manor",1,Detached,3,,2,,1 1/2 Storey,,,2024-01-23
https://www.zolo.ca/newmarket-real-estate/117-cardinal-crescent,"117 Cardinal Crescent, Newmarket Bristol-london",1350000,Detached,3,2,4,,2-Storey,,,2023-11-23
https://www.zolo.ca/newmarket-real-estate/643-irwin-crescent,"643 Irwin Crescent, Newmarket Huron Heights-leslie, Valley",1089000,Detached,3,1,3,,Bungalow-Raised,31-50,,2023-11-22
https://www.zolo.ca/newmarket-real-estate/302-cawthra-boulevard,"302 Cawthra Boulevard,, Newmarket",919900,,3,,,,1.5 Storey,,,2023-11-22
https://www.zolo.ca/newmarket-real-estate/451-timothy-street,"451 Timothy Street, Newmarket Central, Newmarket",1650000,Triplex,4,,4,,2-Storey,,,2023-11-22
https://www.zolo.ca/newmarket-real-estate/104-belfry-drive,"104 Belfry Drive, Newmarket Huron Heights-leslie, Valley",1600000,Detached,3,,2,,Bungalow,,,2023-11-20
https://www.zolo.ca/newmarket-real-estate/842-alfred-court,"842 Alfred Court, Newmarket Stonehaven-wyndham",1930000,Detached,4,1,4,2500-3000,2-Storey,16-30,,2023-11-15
https://www.zolo.ca/newmarket-real-estate/66-roxborough-road,"66 Roxborough Road, Newmarket Gorham-college, Manor",3149888,Detached,3,,1,,1 1/2 Storey,51-99,,2023-11-15
https://www.zolo.ca/newmarket-real-estate/736-wendy-culbert-crescent,"736 Wendy Culbert Crescent, Newmarket Stonehaven-wyndham",999000,Condo Townhouse,3,,4,1800-1999,2-Storey,6-10,,2023-11-15
https://www.zolo.ca/newmarket-real-estate/468-ontario-street,"468 Ontario Street, Newmarket Central, Newmarket",529000,Vacant Land,,,0,,,,,2023-11-14
https://www.zolo.ca/newmarket-real-estate/216-currey-crescent,"216 Currey Crescent, Newmarket Central, Newmarket",979000,Detached,3,2,2,,Bungalow-Raised,,,2023-11-14
https://www.zolo.ca/newmarket-real-estate/155-main-street-north/223,223 - 155 Main Street NNewmarket Bristol-london,579900,Condo Apt,2,,2,1000-1199,Apartment,,,2023-11-14
https://www.zolo.ca/newmarket-real-estate/18-lytham-green-circle/26,"26 - 18 Lytham Green Circle, Newmarket Glenway, Estates",777500,Condo Townhouse,2,,2,1200-1399,Stacked Townhse,New,,2023-11-11
https://www.zolo.ca/newmarket-real-estate/18-lytham-green-circle/28,"28 - 18 Lytham Green Circle, Newmarket Glenway, Estates",750000,Condo Townhouse,2,,2,900-999,Stacked Townhse,,,2023-11-07
https://www.zolo.ca/newmarket-real-estate/394-bexhill-road,"394 Bexhill Road, Newmarket Bristol-london",749888,Vacant Land,,,0,,,,,2023-11-06
https://www.zolo.ca/newmarket-real-estate/32-herefordshire-crescent,"32 Herefordshire Crescent, Newmarket Woodland, Hill",1280000,Detached,4,,3,2500-3000,2-Storey,6-15,,2023-11-02
https://www.zolo.ca/newmarket-real-estate/59-dundonald-trail,"59 Dundonald Trail, Newmarket Glenway, Estates",1139000,Att/Row/Twnhouse,3,1,4,1500-2000,2-Storey,0-5,,2023-11-02
https://www.zolo.ca/newmarket-real-estate/1157-stuffles-crescent,"1157 Stuffles Crescent, Newmarket Stonehaven-wyndham",,Semi-Detached,4,,4,2000-2500,2-Storey,6-15,,2023-11-01
https://www.zolo.ca/newmarket-real-estate/26-lytham-green-circle/24,"24 - 26 Lytham Green Circle, Newmarket Glenway, Estates",749900,Condo Townhouse,2,,2,900-999,2-Storey,,,2023-10-30
https://www.zolo.ca/newmarket-real-estate/54-monkswood-crescent,"54 Monkswood Crescent, Newmarket Central, Newmarket",1199000,Detached,3,1,3,,Bungalow-Raised,,,2023-10-26
https://www.zolo.ca/newmarket-real-estate/11-lytham-green-circle/222,"222 - 11 Lytham Green Circle, Newmarket Glenway, Estates",765000,Condo Townhouse,2,,2,900-999,Stacked Townhse,0-5,,2023-10-25
https://www.zolo.ca/newmarket-real-estate/189-william-booth-avenue,"189 William Booth Avenue, Newmarket Woodland, Hill",1125000,Semi-Detached,3,,3,,2-Storey,0-5,,2024-01-02
https://www.zolo.ca/newmarket-real-estate/754-wendy-culbert-crescent,"754 Wendy Culbert Crescent, Newmarket Stonehaven-wyndham",1018000,Condo Townhouse,3,,3,1600-1799,2-Storey,,,2023-10-21
https://www.zolo.ca/newmarket-real-estate/472-ontario-street,"472 Ontario Street, Newmarket Central, Newmarket",699000,Detached,2,,1,,2-Storey,,,2023-10-16
https://www.zolo.ca/newmarket-real-estate/479-queen-street,"479 Queen Street, Newmarket Central, Newmarket",899000,Detached,4,,2,,2-Storey,,,2023-10-13
https://www.zolo.ca/newmarket-real-estate/11-lytham-green-circle/244,"244 - 11 Lytham Green Circle, Newmarket Glenway, Estates",653900,Comm Element Condo,1,,1,600-699,Stacked Townhse,,,2023-10-11
https://www.zolo.ca/newmarket-real-estate/24-lytham-green-circle/14,"14 - 24 Lytham Green Circle, Newmarket Glenway, Estates",1049900,Condo Townhouse,3,,3,1400-1599,Stacked Townhse,,,2023-10-11
https://www.zolo.ca/newmarket-real-estate/61-vantage-loop,"61 Vantage Loop N/a, Newmarket Woodland, Hill",999000,Att/Row/Twnhouse,3,,3,,3-Storey,0-5,,2023-10-06
https://www.zolo.ca/newmarket-real-estate/270-davis-drive/112,"112 - 270 Davis Drive, Newmarket Central, Newmarket",548000,Condo Apt,2,,2,1000-1199,Apartment,,,2023-10-05
https://www.zolo.ca/newmarket-real-estate/11-lytham-green-circle/15,"15 - 11 Lytham Green Circle, Newmarket Glenway, Estates",654900,Condo Townhouse,1,,1,600-699,Stacked Townhse,New,,2023-09-20
https://www.zolo.ca/newmarket-real-estate/11-lytham-green-circle/26,"26 - 11 Lytham Green Circle, Newmarket Glenway, Estates",899900,Condo Townhouse,3,,3,1400-1599,Stacked Townhse,New,,2023-07-25
https://www.zolo.ca/newmarket-real-estate/370-ritas-avenue,"370 Rita's Avenue, Newmarket Summerhill, Estates",1368800,Detached,4,,3,2000-2500,2-Storey,New,,2024-01-23
https://www.zolo.ca/newmarket-real-estate/260-davis-drive/407,"407 - 260 Davis Drive, Newmarket Central, Newmarket",679999,Condo Apt,3,,1,1000-1199,Apartment,16-30,,2023-06-27
https://www.zolo.ca/newmarket-real-estate/414-ritas-avenue-north,"414 Rita's Avenue NNewmarket Summerhill, Estates",1348800,Detached,4,,3,1500-2000,2-Storey,New,,2024-01-23
https://www.zolo.ca/richmond-hill-real-estate/121-milky-way-drive,"121 Milky Way Drive, Richmond, Hill",3450000,,4,,,,2.5 Storey,,,2024-02-01
https://www.zolo.ca/richmond-hill-real-estate/5-harmony-hill-crescent-south,"5 Harmony Hill Crescent SRichmond Hill Mill, Pond",2199000,Detached,4,1,5,3500-5000,2-Storey,16-30,,2024-02-01
https://www.zolo.ca/richmond-hill-real-estate/21-waldron-crescent,"21 Waldron Crescent, Richmond Hill Oak, Ridges",1499000,Detached,4,,3,2000-2500,2-Storey,16-30,,2024-01-31
https://www.zolo.ca/richmond-hill-real-estate/9-milbourne-lane,"9 Milbourne Lane, Richmond Hill Oak, Ridges",1199900,Att/Row/Twnhouse,3,,4,,2-Storey,0-5,,2024-01-31
https://www.zolo.ca/richmond-hill-real-estate/26-grand-oak-drive,"26 Grand Oak Drive, Richmond Hill Oak, Ridges",1890000,Detached,4,2,5,2500-3000,2-Storey,16-30,,2024-01-31
https://www.zolo.ca/richmond-hill-real-estate/128-snively-street,"128 Snively Street, Richmond Hill Oak Ridges Lake, Wilcox",1595000,Detached,1,2,2,,Bungalow,51-99,,2024-01-31
https://www.zolo.ca/richmond-hill-real-estate/99-birch-avenue,"99 Birch Avenue, Richmond Hill South, Richvale",2798888,Detached,4,1,5,3500-5000,2-Storey,,,2024-01-31
https://www.zolo.ca/richmond-hill-real-estate/12-martini-drive,"12 Martini Drive, Richmond Hill Rouge, Woods",1988000,Detached,4,2,4,2500-3000,2-Storey,16-30,,2024-01-31
https://www.zolo.ca/richmond-hill-real-estate/111-tempel-street,"111 Tempel Street, Richmond Hill Rural Richmond, Hill",1380000,Att/Row/Twnhouse,3,,3,,2-Storey,New,,2024-01-31
https://www.zolo.ca/richmond-hill-real-estate/9608-yonge-street/ph6,"Ph6 - 9608 Yonge Street, Richmond Hill North, Richvale",1149000,Condo Apt,2,1,3,1400-1599,Apartment,6-10,,2024-01-31
https://www.zolo.ca/richmond-hill-real-estate/7-steckley-house-lane-east/604,"604 - 7 Steckley House Lane ERichmond Hill, Crosby",808888,Condo Townhouse,2,,3,1200-1399,Stacked Townhse,New,,2024-01-31
https://www.zolo.ca/richmond-hill-real-estate/9-kirkland-court,"9 Kirkland Court, Richmond Hill, Westbrook",1699000,Detached,4,2,3,3000-3500,2-Storey,31-50,,2024-01-31
https://www.zolo.ca/richmond-hill-real-estate/1000-elgin-mills-road-east/th1219,"Th1219 - 1000 Elgin Mills Road ERichmond Hill Rural Richmond, Hill",870000,Condo Townhouse,2,,3,1200-1399,Stacked Townhse,New,,2024-01-31
https://www.zolo.ca/richmond-hill-real-estate/5-steckley-house-lane,"5 Steckley House Lane, Richmond Hill Rural Richmond, Hill",945000,Condo Townhouse,2,,3,1200-1399,Stacked Townhse,New,,2024-01-31
https://www.zolo.ca/richmond-hill-real-estate/447-alper-street,"447 Alper Street, Richmond Hill, Crosby",1090000,Detached,3,1,2,,Bungalow,,,2024-01-31
https://www.zolo.ca/richmond-hill-real-estate/6-raintree-crescent,"6 Raintree Crescent, Richmond Hill Oak, Ridges",1488000,Detached,4,1,3,,2-Storey,,,2024-01-31
https://www.zolo.ca/richmond-hill-real-estate/40-meteorite-street,"40 Meteorite Street, Richmond Hill, Observatory",2199999,Detached,4,,3,2500-3000,2-Storey,0-5,,2024-01-30
https://www.zolo.ca/richmond-hill-real-estate/1000-elgin-mills-road-east/1005,"1005 - 1000 Elgin Mills Road ERichmond Hill Rural Richmond, Hill",750000,Condo Townhouse,2,,3,900-999,Stacked Townhse,New,,2024-01-30
https://www.zolo.ca/richmond-hill-real-estate/75-weldrick-road/609,"609 - 75 Weldrick Road, Richmond Hill, Observatory",749000,Condo Townhouse,2,,2,1000-1199,2-Storey,,,2024-01-30
https://www.zolo.ca/richmond-hill-real-estate/83-gamble-glen-crescent,"83 Gamble Glen Crescent, Richmond Hill, Westbrook",999900,Semi-Detached,3,1,4,2000-2500,2-Storey,6-15,,2024-01-30
https://www.zolo.ca/richmond-hill-real-estate/9471-yonge-street/201,"201 - 9471 Yonge Street, Richmond Hill, Observatory",875000,Condo Apt,2,1,2,1000-1199,Apartment,,,2024-01-30
https://www.zolo.ca/richmond-hill-real-estate/25-hillhurst-drive,"25 Hillhurst Drive, Richmond Hill Bayview, Hill",2888888,Detached,4,,6,,2-Storey,,,2024-01-30
https://www.zolo.ca/richmond-hill-real-estate/6-david-eyer-road/406,"406 - 6 David Eyer Road, Richmond Hill Rural Richmond, Hill",829900,Condo Apt,2,,2,900-999,Apartment,New,,2024-01-30
